0.05689,0.048484,0.04278,0.033173,0.032273,0.022966,0.029421,0.031522,0.025668,0.020414,0.01366,0.01381,0.019514,0.01486,0.01366,0.008706,0.018313,0.016061,unsucc
0.067714,0.05496,0.048255,0.029255,0.030964,0.032082,0.022747,0.026428,0.02301,0.023667,0.014726,0.014726,0.018211,0.011045,0.014858,0.007758,0.016501,0.013872,unsucc
0.057176,0.05501,0.052304,0.025577,0.034779,0.028351,0.019284,0.026862,0.026118,0.022058,0.015224,0.016036,0.026321,0.013803,0.013939,0.008052,0.014818,0.019758,unsucc
0.05592,0.050095,0.043687,0.036843,0.024028,0.031455,0.02796,0.000146,0.000146,0.014708,0.02097,0.020824,0.018931,0.016892,0.015582,0.013689,0.014562,0.000146,succ
9.80E-05,9.80E-05,9.80E-05,9.80E-05,9.80E-05,0.038956,9.80E-05,9.80E-05,9.80E-05,9.80E-05,0.020508,0.021293,0.020312,0.014523,0.018153,0.008635,9.80E-05,0.011284,succ
0.050053,0.04755,0.045969,0.033983,0.03833,0.026212,0.026607,0.029768,0.028583,0.02147,0.017782,0.01383,0.021207,0.019099,0.020811,0.010011,0.013567,0.014752,unsucc
0.061183,0.052442,0.05964,0.036504,0.028792,0.037532,0.028278,0.026735,0.030334,0.020051,0.026221,0.020051,0.012339,0.013368,0.017481,0.017481,0.012853,0.013882,unsucc
0.045272,0.048002,0.046565,0.030612,0.032481,0.031906,0.020983,0.019977,0.019258,0.017103,0.020408,0.025295,0.022995,0.018684,0.01854,0.011641,0.015522,0.014085,succ
0.063007,0.050891,0.047013,0.03526,0.031383,0.030534,0.028959,0.027505,0.025688,0.023143,0.017085,0.020114,0.017448,0.013813,0.012844,0.009088,0.012965,0.015873,unsucc
7.60E-05,7.60E-05,7.60E-05,7.60E-05,7.60E-05,0.027528,7.60E-05,7.60E-05,7.60E-05,7.60E-05,0.019133,0.020343,0.018528,0.019133,0.013991,0.0121,7.60E-05,0.010285,unsucc
0.04801,0.051661,0.049836,0.032129,0.034684,0.038518,0.026104,0.020993,0.019168,0.023366,0.024279,0.022636,0.020263,0.014786,0.018255,0.014421,0.010953,0.013143,succ
0.04184,0.046654,0.038851,0.033372,0.027395,0.03387,0.029055,0.010626,0.008634,0.017931,0.027561,0.029387,0.019426,0.018263,0.018263,0.02092,0.015939,0.009132,succ
0.04921,0.05013,0.047524,0.026522,0.0348,0.036946,0.021156,0.021922,0.017323,0.019929,0.022842,0.022536,0.024222,0.017477,0.017477,0.011344,0.013184,0.015484,succ
0.055621,0.04126,0.041903,0.028078,0.029043,0.026578,0.023363,0.034187,0.03258,0.023792,0.015325,0.013825,0.019719,0.014682,0.014682,0.00643,0.014361,0.016826,succ
0.053882,0.046797,0.041482,0.031887,0.031001,0.027015,0.025539,0.033658,0.027901,0.020815,0.023324,0.02421,0.019043,0.019486,0.019929,0.014172,0.011957,0.018601,succ
0.062678,0.047118,0.043393,0.036489,0.030024,0.027833,0.032544,0.02838,0.029257,0.021587,0.019066,0.019176,0.017313,0.014902,0.018299,0.012163,0.016765,0.016875,unsucc
0.046707,0.041471,0.039956,0.034445,0.034169,0.026316,0.02728,0.022458,0.022458,0.019289,0.019978,0.018187,0.02232,0.020529,0.022596,0.017911,0.0124,0.014467,succ
0.062441,0.050733,0.045485,0.035123,0.034181,0.026376,0.027049,0.020859,0.018975,0.023954,0.021531,0.020993,0.020455,0.014265,0.01736,0.008882,0.020051,0.011304,succ
7.80E-05,7.80E-05,7.80E-05,7.80E-05,7.80E-05,0.041181,7.80E-05,7.80E-05,7.80E-05,7.80E-05,0.01958,0.020746,0.023388,0.017094,0.01554,0.012976,7.80E-05,0.013908,succ
0.048671,0.049399,0.045515,0.034106,0.034713,0.031072,0.026581,0.027916,0.021119,0.019298,0.017963,0.019177,0.025003,0.015779,0.017599,0.008375,0.014444,0.016871,succ
0.055949,0.048197,0.050219,0.034715,0.02966,0.029323,0.032356,0.022919,0.021571,0.022245,0.016515,0.013145,0.019211,0.016178,0.016515,0.014156,0.018537,0.014156,unsucc
0.046838,0.058235,0.059764,0.0246,0.026546,0.05337,0.026685,0.018346,0.012092,0.017929,0.030299,0.025851,0.02599,0.016956,0.013482,0.008339,0.014454,0.013343,succ
0.062367,0.045378,0.047069,0.030595,0.038317,0.020813,0.02302,0.029565,0.028609,0.026697,0.012135,0.013753,0.022652,0.016254,0.014415,0.008752,0.011694,0.012797,unsucc
0.055886,0.046189,0.046502,0.041393,0.021166,0.029194,0.036805,0.02617,0.01981,0.014597,0.028725,0.025753,0.012512,0.01564,0.013659,0.021843,0.010114,0.017099,unsucc
0.054592,0.041994,0.043286,0.033165,0.03661,0.023258,0.024443,0.032519,0.030688,0.024981,0.017551,0.017336,0.017336,0.015506,0.017336,0.011306,0.011629,0.016152,succ
0.043762,0.057129,0.05,0.028119,0.026931,0.039208,0.020891,0.01901,0.01703,0.019505,0.021089,0.025347,0.023762,0.016931,0.01297,0.010594,0.01495,0.013465,unsucc
0.067301,0.044397,0.047569,0.031712,0.035588,0.031008,0.026427,0.027484,0.025722,0.021494,0.022551,0.018323,0.020085,0.013742,0.013742,0.007047,0.01339,0.016561,succ
0.057224,0.041328,0.037266,0.037443,0.041152,0.023137,0.02349,0.029671,0.029848,0.025786,0.014483,0.017838,0.020311,0.017308,0.019075,0.009537,0.019251,0.013599,succ
0.060828,0.049768,0.050838,8.90E-05,0.029254,0.017481,8.90E-05,0.033357,0.028362,0.023903,8.90E-05,8.90E-05,0.018908,8.90E-05,8.90E-05,8.90E-05,0.013022,0.018195,unsucc
0.057563,0.066539,0.059718,0.032432,0.030158,0.036979,0.024533,0.027405,0.021541,0.019148,0.019268,0.018191,0.019866,0.011848,0.013164,0.006702,0.013523,0.019387,succ
0.061632,0.044705,0.038628,0.033709,0.035156,0.025608,0.031105,0.031395,0.024884,0.023293,0.018808,0.018808,0.019242,0.016927,0.018953,0.012297,0.011429,0.016348,succ
0.045933,0.049359,0.049486,0.033879,0.02855,0.025377,0.026646,0.02322,0.021571,0.014465,0.023094,0.020683,0.020556,0.017637,0.016242,0.015734,0.012943,0.0151,succ
0.053506,0.059262,0.053789,0.035765,0.027932,0.032651,0.02529,0.020383,0.018968,0.016797,0.026328,0.025668,0.016797,0.015476,0.017363,0.013872,0.011135,0.014344,succ
0.045497,0.043993,0.043429,0.037789,0.029141,0.029141,0.027637,0.025193,0.022373,0.018237,0.019177,0.020117,0.019553,0.014852,0.015792,0.016356,0.012032,0.013912,succ
0.00013,0.00013,0.00013,0.00013,0.00013,0.03116,0.00013,0.00013,0.00013,0.00013,0.019948,0.017731,0.019948,0.014602,0.01395,0.007823,0.00013,0.013559,succ
0.057259,0.061638,0.055961,0.023844,0.031144,0.039092,0.021898,0.021573,0.016869,0.019789,0.018005,0.017843,0.018491,0.011354,0.012652,0.006813,0.0206,0.012652,succ
0.056646,0.056646,0.056248,0.031308,0.030379,0.035288,0.02242,0.021889,0.020828,0.018971,0.019369,0.017113,0.017644,0.010215,0.013399,0.009021,0.010215,0.01247,succ
0.040899,0.045114,0.038714,0.027318,0.028411,0.032938,0.020137,0.019825,0.018576,0.018108,0.018576,0.023728,0.021855,0.019201,0.01483,0.011708,0.014986,0.011708,succ
0.062595,0.059905,0.05578,0.03354,0.032822,0.039458,0.027262,0.020626,0.01937,0.023854,0.020716,0.02224,0.022599,0.016321,0.015066,0.007892,0.012734,0.013093,unsucc
0.046754,0.050683,0.048325,0.030056,0.030744,0.035655,0.021412,0.018368,0.017091,0.018073,0.019841,0.018269,0.019841,0.015912,0.018073,0.014635,0.01601,0.013751,unsucc
0.04711,0.054446,0.048368,0.033223,0.024577,0.043127,0.026883,0.022795,0.020804,0.01745,0.022481,0.023738,0.018551,0.013677,0.014254,0.011686,0.014725,0.016035,unsucc
0.049548,0.040655,0.039808,0.040796,0.032891,0.01694,0.030068,0.023998,0.020751,0.020892,0.018916,0.016798,0.016234,0.016516,0.016657,0.014681,0.013975,0.014963,unsucc
0.071848,0.041022,0.040422,0.034545,0.032146,0.019072,0.033585,0.030467,0.029387,0.027288,0.017033,0.014514,0.016133,0.020031,0.014394,0.011035,0.012355,0.012594,unsucc
0.072232,0.056985,0.055079,0.035068,0.034877,0.033734,0.029922,0.026301,0.026301,0.027254,0.019059,0.021536,0.02287,0.020393,0.014675,0.009529,0.008195,0.01315,succ
0.050077,0.05208,0.046306,0.031813,0.031696,0.029575,0.026982,0.025097,0.01897,0.022387,0.022034,0.019795,0.019206,0.019088,0.016967,0.012254,0.012843,0.014493,succ
0.061996,0.046632,0.043731,0.034705,0.033953,0.029225,0.031374,0.025894,0.022564,0.025572,0.020522,0.020415,0.020522,0.023531,0.019018,0.012786,0.016224,0.013216,unsucc
0.047593,0.04634,0.045227,0.036181,0.029223,0.03646,0.036181,0.016977,0.015725,0.018508,0.027554,0.023379,0.020596,0.018508,0.018926,0.02324,0.016977,0.012107,succ
0.047392,0.047583,0.043952,0.027518,0.024842,0.028855,0.023314,0.023122,0.02102,0.014905,0.019683,0.020447,0.018727,0.015479,0.012803,0.009173,0.014523,0.015861,unsucc
0.045514,0.053688,0.050901,0.029723,0.028794,0.047186,0.025079,0.018577,0.018391,0.01802,0.023779,0.023221,0.021735,0.015047,0.016719,0.00966,0.016905,0.010217,succ
0.050512,0.051016,0.043378,0.033722,0.031417,0.03012,0.027814,0.023202,0.019599,0.02104,0.018014,0.02104,0.01787,0.019455,0.016717,0.014844,0.014267,0.015564,unsucc
0.051992,0.058238,0.055199,0.030891,0.031567,0.037981,0.024814,0.019581,0.017725,0.017893,0.024477,0.021776,0.025827,0.016374,0.017049,0.008947,0.016374,0.015868,succ
0.059939,0.055645,0.056361,0.024512,0.031848,0.034711,0.020576,0.02165,0.020934,0.021471,0.020576,0.018787,0.019324,0.010914,0.014672,0.006441,0.013956,0.012167,succ
0.054849,0.042439,0.043512,0.036924,0.024973,0.022522,0.034625,0.030029,0.032174,0.021296,0.023748,0.018692,0.015627,0.017926,0.015321,0.021143,0.013176,0.021143,unsucc
0.052925,0.047702,0.049095,0.02977,0.035864,0.02977,0.023329,0.000174,0.000174,0.024373,0.014624,0.019847,0.02507,0.020543,0.018802,0.009749,0.016713,0.000174,succ
0.061276,0.054485,0.050379,0.030006,0.033323,0.03585,0.024716,0.027479,0.021162,0.024005,0.015477,0.020057,0.019583,0.013898,0.014529,0.008844,0.012003,0.016267,unsucc
0.051164,0.047037,0.044892,0.036805,0.031028,0.027232,0.026572,0.024096,0.025417,0.022281,0.016669,0.01931,0.021456,0.017165,0.017,0.010233,0.009738,0.012708,succ
0.055958,0.046527,0.042755,0.034958,0.02909,0.022677,0.031437,0.036635,0.032359,0.020958,0.018611,0.016264,0.019323,0.01597,0.015006,0.015006,0.012533,0.019868,unsucc
0.061189,0.057853,0.051005,0.031604,0.031692,0.034062,0.024844,0.028356,0.024669,0.019489,0.020279,0.021859,0.023176,0.015802,0.01589,0.010359,0.017031,0.015626,unsucc
0.067565,0.045197,0.049334,0.02911,0.041826,0.021143,0.025892,0.035545,0.028037,0.025892,0.017006,0.015168,0.024207,0.018845,0.017313,0.011338,0.014249,0.018232,succ
0.053726,0.063147,0.059696,0.030687,0.02705,0.041507,0.028262,0.022199,0.020614,0.017349,0.026956,0.023412,0.022666,0.017069,0.015577,0.012685,0.015111,0.016883,unsucc
0.055209,0.04389,0.040964,0.03234,7.70E-05,0.023023,0.028721,0.029645,0.028721,7.70E-05,0.02002,0.017941,7.70E-05,7.70E-05,7.70E-05,0.012551,0.015169,0.015323,unsucc
0.056506,0.061949,0.050156,0.032011,0.034215,0.034733,0.022421,0.01957,0.013738,0.017885,0.01957,0.02592,0.023458,0.011534,0.014515,0.010368,0.015811,0.014256,succ
0.058309,0.058036,0.052711,0.000137,0.028813,0.033047,0.000137,0.023351,0.022122,0.021576,0.000137,0.000137,0.02103,0.000137,0.000137,0.000137,0.015021,0.014611,succ
0.054756,0.048524,0.045407,0.034872,0.030272,0.024633,0.028639,0.026413,0.020478,0.020033,0.02211,0.021665,0.020329,0.015878,0.017065,0.014097,0.014839,0.013207,unsucc
0.04277,0.056079,0.051593,0.030058,0.023179,0.039031,0.021385,0.020637,0.018095,0.015104,0.020936,0.020637,0.020488,0.014954,0.013908,0.010169,0.015403,0.016599,unsucc
0.05272,0.05167,0.037387,0.026885,0.029406,0.033606,0.021844,0.039067,0.028355,0.020164,0.015963,0.020584,0.019744,0.015753,0.018273,0.007351,0.013863,0.020164,succ
0.054566,0.061691,0.055128,0.035065,0.029814,0.033752,0.028689,0.022689,0.019314,0.018564,0.020626,0.020814,0.020814,0.018001,0.019126,0.011813,0.012376,0.016126,succ
0.055664,0.053022,0.04893,0.034524,0.029239,0.029154,0.028557,8.50E-05,8.50E-05,0.017475,0.019691,0.022249,0.018242,0.013128,0.015344,0.013639,0.015344,8.50E-05,unsucc
0.049357,0.049833,0.043485,0.033963,0.028726,0.028091,0.024441,0.016823,0.01222,0.018568,0.022536,0.022219,0.020949,0.019679,0.016664,0.013173,0.021425,0.01587,succ
0.063283,0.059373,0.060261,0.029508,0.028442,0.027909,0.026753,0.02382,0.02542,0.020532,0.020087,0.021243,0.020532,0.016532,0.013332,0.012266,0.015376,0.013599,unsucc
0.057885,0.046809,0.040612,0.031118,0.030459,0.025053,0.026108,0.023998,0.021756,0.020438,0.02202,0.020042,0.022943,0.021493,0.017669,0.015164,0.015955,0.0149,succ
0.041109,0.055532,0.045513,0.034545,0.030918,0.030573,0.024441,0.021073,0.014854,0.016582,0.024786,0.021332,0.020641,0.017877,0.018827,0.013041,0.016409,0.013991,unsucc
0.066555,0.053748,0.057947,0.027714,0.024984,0.029813,0.025614,0.024774,0.025824,0.015326,0.021835,0.019316,0.019106,0.013437,0.014067,0.005249,0.014067,0.013857,unsucc
0.062663,0.055074,0.047918,0.037728,0.035343,0.030356,0.03209,0.030789,0.025585,0.019948,0.018647,0.019297,0.020815,0.013877,0.014527,0.012142,0.013877,0.017129,unsucc
0.048703,0.000187,0.000187,0.025378,0.035454,0.000187,0.023885,0.026684,0.021273,0.021459,0.000187,0.000187,0.000187,0.015115,0.016421,0.006718,0.009517,0.000187,succ
0.048303,0.050138,0.044176,0.030572,0.02889,0.035005,0.022929,0.018343,0.017884,0.020789,0.01605,0.019413,0.023999,0.014216,0.014216,0.0107,0.015133,0.013604,succ
0.060032,0.051642,0.046,0.031101,0.029076,0.033271,0.026183,0.022855,0.019818,0.019818,0.025893,0.023289,0.020107,0.019094,0.014755,0.017937,0.012006,0.017793,succ
0.055101,0.044304,0.035276,0.047468,0.037975,0.026061,0.02997,0.043931,0.03239,0.023083,0.02178,0.026992,0.020104,0.022338,0.02271,0.014892,0.010611,0.015264,unsucc
0.038018,0.056452,0.045795,0.030818,0.022753,0.052131,0.023041,0.010945,0.009217,0.019873,0.021025,0.023618,0.015553,0.015553,0.014113,0.012673,0.013249,0.009217,succ
0.070451,0.049398,0.052019,0.033915,0.033833,0.0222,0.032768,0.022037,0.020398,0.026624,0.025395,0.021299,0.019497,0.018268,0.016548,0.017449,0.012288,0.011223,unsucc
0.045586,0.045282,0.038596,0.035101,0.031454,0.028263,0.026896,0.034037,0.033278,0.020058,0.018994,0.014587,0.020666,0.014132,0.01869,0.011548,0.011396,0.018082,unsucc
0.05798,0.047438,0.048051,0.037019,0.000123,0.027458,0.027948,0.021696,0.01998,0.000123,0.022432,0.022187,0.000123,0.000123,0.000123,0.013851,0.01091,0.012748,succ
0.048253,0.048373,0.046559,0.030475,0.032047,0.027815,0.02455,0.024912,0.020196,0.020196,0.019108,0.015842,0.021768,0.014512,0.017052,0.013303,0.013545,0.018019,succ
0.053004,0.039881,0.035535,0.041074,0.040818,0.018662,0.03187,0.032723,0.027439,0.02761,0.020111,0.020281,0.021815,0.026161,0.027951,0.0219,0.009118,0.019599,unsucc
0.072707,0.052714,0.053458,0.027517,0.041909,0.02511,0.023251,0.029354,0.023798,0.030229,0.015049,0.014218,0.024192,0.016186,0.016274,0.006824,0.014568,0.014786,unsucc
0.056288,0.045424,0.044991,0.034796,0.030427,0.026963,0.031293,0.02716,0.023775,0.022122,0.019721,0.017005,0.018658,0.017438,0.016572,0.011651,0.011651,0.01543,unsucc
0.048589,0.042235,0.038871,0.03476,0.030275,0.027472,0.02579,0.01738,0.017941,0.018875,0.018314,0.021678,0.021865,0.022613,0.017006,0.010278,0.019809,0.011213,succ
0.05516,0.050563,0.05086,0.029063,0.026542,0.034549,0.025949,0.025801,0.02417,0.01898,0.020611,0.019721,0.020018,0.012752,0.013197,0.010824,0.01379,0.015866,succ
0.057065,0.042547,0.043697,0.030904,0.038379,0.020124,0.021848,0.027886,0.026879,0.022855,0.01768,0.015668,0.02113,0.01883,0.018111,0.009774,0.014949,0.01308,succ
0.056906,0.055321,0.050211,0.034179,0.038055,0.027132,0.026779,0.02766,0.023608,0.025546,0.015856,0.016385,0.020789,0.01568,0.020261,0.012156,0.010395,0.014975,unsucc
0.053636,0.062576,0.059394,0.030909,0.031515,0.036364,0.030606,0.02303,0.018182,0.026364,0.030606,0.023636,0.022121,0.018485,0.017273,0.015152,0.010909,0.014242,unsucc
0.048365,0.037693,0.036331,0.036785,0.033379,0.023842,0.026113,0.03406,0.0302,0.02089,0.017257,0.019301,0.023161,0.021344,0.013397,0.013397,0.012943,0.020436,unsucc
0.057207,0.041701,0.043463,0.049924,0.032069,0.023317,0.041231,0.032773,0.035358,0.023024,0.017738,0.01762,0.018325,0.018677,0.018912,0.018325,0.011394,0.015858,unsucc
0.059048,0.048644,0.04482,0.039129,0.027123,0.025434,0.034237,0.02161,0.020009,0.017163,0.018408,0.019209,0.016274,0.014851,0.014317,0.013873,0.011294,0.01165,unsucc
